,urname,weapon,jacket,shoulder,pants,shoes,waist,amulet,wrist,ring,support,magicstone,earring,fusion ring
0,시너지있었어,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,생명이 깃든 초록빛 액체,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,이것도본캐,,,,,,,,,,,,,
0,하카프리지아,,,,,,,,,,,,,
0,에르밍,근원을 삼킨 로드,탐험가의 노련한 코트,끝을 바라보는 시선,옥화의 망령 대퇴갑,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,저주받은 굴레,흑룡 : 끝없는 암흑의 굴레
0,씨방,,,,,,,,,,,,,
0,디파르마,,,,,,,,,,,,,
0,Jack.d,결전의 로드 - 빙결사,리버시블 레더 코트,끝을 바라보는 시선,굳건한 믿음,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,포인트 레이더 암릿,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,아크로매틱 룸버스,
0,앨개,,,,,,,,,,,,,
0,탑돼지,,,,,,,,,,,,,
0,검제육성,,,,,,,,,,,,,
0,깜짝쑈,근원을 삼킨 빗자루,리버시블 레더 코트,매니퓰레이션,침식되는 이성,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,SWORD-DANCER,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,
0,어썰트혁,,,,,,,,,,,,,
0,트러블Bay,,,,,,,,,,,,,
0,성당.,결전의 십자가 - 크루세이더(여),어릴적 꿈꿔온 무대,화려한 청색의 음율,지치지 않는 여정의 하의,소망을 전하는 편지,음율에 담은 소망,테크놀로지 바디캠 네클리스,오랜 시간 품어온 소원,뚜렷해지는 소멸된 사념,꿈같은 환호성,두근거리는 열정,시각의 관점,
0,적폐형,근원을 삼킨 건틀릿,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,어벤n져,결전의 낫 - 어벤저,어릴적 꿈꿔온 무대,화려한 청색의 음율,깨지지 않는 빛바랜 신념,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,원터치 스마트 리모콘,꿈같은 환호성,두근거리는 열정,청명한 아침의 새싹,
0,땅꿀,,,,,,,,,,,,,
0,런!,근원을 삼킨 리볼버,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,엔트 정령의 귀걸이,흑룡 : 끝없는 암흑의 굴레
0,연주꾼,결전의 선현궁 - 뮤즈,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,골드 윙 반지,생명이 담긴 잔,딥 다이버 마스크,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,수금한,결전의 십자가 - 크루세이더(여),고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,숲속의 마녀 바구니,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,빠른도도도쥐,결전의 대검 - 데몬슬레이어,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,완성형 동력 제어장치,아크로매틱 룸버스,
0,기밀벙커,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,일렉트릭 프루프 부츠,순수한 자연의 이치,골렘의 심장 목걸이,생명이 담긴 가죽 토시,원터치 스마트 리모콘,미지의 문명 - 마스크 스톤,미지의 문명 - 스타 스톤,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,노인정벨튀,근원을 삼킨 통파,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,방구타는스님,,,,,,,,,,,,,
0,용축싸개,결전의 십자가 - 크루세이더(여),플래티넘 클래스 재킷,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,
0,섬광의플래쉬,,,,,,,,,,,,,
0,한입만할게12,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,미지의 황금비석,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,Buzzys,근원을 삼킨 단검,블루 베릴 아머,빛을 잃은 진실,라이트 어댑터 팬츠,소망을 향한 움직임,불변의 부유석 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,숨결을 삼킨 용옥,타락한 영혼,금룡 : 무한한 빛의 결계
0,FN:Flet,근원을 삼킨 빗자루,어릴적 꿈꿔온 무대,화려한 청색의 음율,드래곤 라이더,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,이동하는 요새,꿈같은 환호성,두근거리는 열정,배회하는 혼령의 향로,
0,특대검,근원을 삼킨 소검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,최고출력,,,,,,,,,,,,,
0,심심살이,근원을 삼킨 도,쉐도우블랙 슈트,아픔을 감싸는 위엄,깨지지 않는 빛바랜 신념,과거를 뒤로 한 전진,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,억류된 혼의 령주,아크로매틱 룸버스,
0,분홍솔이,근원을 삼킨 완드,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,파괴된 신념,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,잿빛의 묘상석,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,자유결장,근원을 삼킨 리볼버,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,굴착 강화 파츠,용살자의 증표 - 용심 가공석,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,러브스토리,,,,,,,,,,,,,
0,혼자,,,,,,,,,,,,,
0,슬픈연꽃,근원을 삼킨 염주,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,흐콰한여프,결전의 십자가 - 크루세이더(여),얼티밋 제너레이터,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,
0,천안문수호자,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,깨지지 않는 빛바랜 신념,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,Kaiserine,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,골렘의 핵 팔찌,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,
0,변신함?,,,,,,,,,,,,,
0,남는거다씀,근원을 삼킨 광창,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잿빛의 묘상석,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,갈비땡긴다,근원을 삼킨 소검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,주인의 각인,흑룡 : 끝없는 암흑의 굴레
0,자수왕,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,완성형 동력 제어장치,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,수라기합,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,악몽을 이겨낸 승전보,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,짜수,근원을 삼킨 스태프,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,공중형 : 전술 프롭 드론,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,-버서커의길-,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,러브장군님,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파괴된 신념,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,평화를 위한 투쟁,폭풍을 삼킨 에너지,
0,맛있게,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,굴착 강화 파츠,미지의 황금비석,폭발형 : 소형 전술 플레어,
0,(0▽)심봉사,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,한타미,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,Q초선Q,,,,,,,,,,,,,
0,클린마폭,근원을 삼킨 십자가,쉐도우블랙 슈트,매니퓰레이션,벤타블랙 팬츠,내딛는 용기,불변의 부유석 벨트,잠겨진 영역,흑화의 구속 팔찌,어댑터블 투톤 링,굴착 강화 파츠,어둠을 먹는 심장,시각의 관점,
0,amenable,근원을 삼킨 십자가,어릴적 꿈꿔온 무대,화려한 청색의 음율,라이트 어댑터 팬츠,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,어댑터블 투톤 링,꿈같은 환호성,두근거리는 열정,시각의 관점,
0,Yab,,,,,,,,,,,,,
0,게임적당히해,근원을 삼킨 너클,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,엔트 정령의 성배,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,편안한맘으로,광폭화된 전의의 너클,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,폭룡왕의 지배 - 무력,뚜렷해지는 소멸된 사념,죽음을 부르는 관,미지의 황금비석,인력의 법칙,금룡 : 무한한 빛의 결계
0,용을불러죠,,,,,,,,,,,,,
0,복숭아탕수육,,,,,,,,,,,,,
0,쎈웨펀,,,,,,,,,,,,,
0,웰시코기궁뎅,,,,,,,,,,,,,
0,달새뇨,,,,,,,,,,,,,
0,로로네롤,결전의 선현궁 - 뮤즈,하이테크 전술지휘 아머,매니퓰레이션,숨쉬는 자연의 생명,절망의 발소리,파워 플랜트,약동하는 생명의 고동,파워 네비게이트 팩,고통의 상처,생명의 근원이 담긴 배낭,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,Ceria,,,,,,,,,,,,,
0,네이스크인챈,결전의 빗자루 - 인챈트리스,고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,딥 다이버 워치,어댑터블 투톤 링,생명이 담긴 잔,거짓 속의 거짓,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,퐈츠,,,,,,,,,,,,,
0,붓따비취련,,,,,,,,,,,,,
0,거누띵뒤통수,,,,,,,,,,,,,
0,하와와헤으응,,,,,,,,,,,,,
0,발수,,,,,,,,,,,,,
0,루아문G,결전의 빗자루 - 인챈트리스,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,흑화의 구속 팔찌,핏빛의 결정 반지,용살자의 증표 - 용골 뿔피리,거짓 속의 거짓,저주받은 굴레,
0,캡슐로키움,결전의 빗자루 - 인챈트리스,엔트 정령의 상의,주체할 수 없는 낡은 규칙,블루 베릴 하의,내딛는 용기,불변의 부유석 벨트,잠겨진 영역,딥 다이버 워치,어댑터블 투톤 링,딥 다이버 오리발,숲속의 마녀 정령석,시각의 관점,
0,게이교주님,결전의 십자가 - 크루세이더(남),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,블루 베릴 퍼퓸,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,맛만보고감4,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,옵티컬 컴뱃 글래스,미지의 황금비석,폭발형 : 소형 전술 플레어,진룡 : 무거운 철의 투지
0,버펑,근원을 삼킨 십자가,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,서드 스페이드 - 데스,생명이 담긴 잔,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,하예나파츠시,근원을 삼킨 클로,탐험가의 노련한 코트,맹렬한 위세,침식되는 이성,소망을 향한 움직임,파괴된 신념,고양된 분노의 목걸이,흑화의 구속 팔찌,핏빛의 결정 반지,죽음을 부르는 관,평화를 위한 투쟁,저주받은 굴레,천계 연합군 : 밝게 빛나는 희망
0,수라잼잼,,,,,,,,,,,,,
0,자유로운연어,,,,,,,,,,,,,
0,SveLa,,,,,,,,,,,,,
0,ㆀ딸기ㆀ,근원을 삼킨 빗자루,탐험가의 노련한 코트,헥타곤 임펄스 브릭,로보티카 컴뱃 팬츠,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,아토믹 코어 네클레스,흑화의 구속 팔찌,에너지 서치 링,옵티컬 컴뱃 글래스,억류된 혼의 령주,들이치는 희미한 탄식,천계 연합군 : 밝게 빛나는 희망
