,urname,weapon,jacket,shoulder,pants,shoes,waist,amulet,wrist,ring,support,magicstone,earring,fusion ring
0,수라만세다,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,용살자의 증표 - 용심 가공석,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,量産파동,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,어댑터블 투톤 링,공중형 : 전술 프롭 드론,미지의 황금비석,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,『박진우』,,,,,,,,,,,,,
0,뮈르글레,,,,,,,,,,,,,
0,데이스파,,,,,,,,,,,,,
0,이제끝내자,,,,,,,,,,,,,
0,SG다크로드,,,,,,,,,,,,,
0,디노닝,결전의 빗자루 - 인챈트리스,고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,흑화의 구속 팔찌,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,꺄악개사료,,,,,,,,,,,,,
0,2번째넨마,,,,,,,,,,,,,
0,맛판다,,,,,,,,,,,,,
0,한강덕10,,,,,,,,,,,,,
0,소이은,,,,,,,,,,,,,
0,ミAlchemist,근원을 삼킨 로드,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,불계집,결전의 배틀액스 - 이단심판관,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,옵티컬 컴뱃 글래스,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,눈먼자의여정,결전의 도 - 아수라,드래곤 슬레이어,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,둥근복숭아,근원을 삼킨 염주,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,
0,FirstSpit,,,,,,,,,,,,,
0,공대장대머리,,,,,,,,,,,,,
0,SMASH!!,,,,,,,,,,,,,
0,武神阿三,근원을 삼킨 권투글러브,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,지상형 : 전술 차륜 드론,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,판다담이,,,,,,,,,,,,,
0,홍대Aura,,,,,,,,,,,,,
0,일희룡,광폭화된 전의의 도,흙으로 빚은 자연,피어나는 자연의 삶,로보티카 컴뱃 팬츠,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,파워 네비게이트 팩,고통의 상처,죽음을 부르는 관,승리가 약속된 시간,인력의 법칙,금룡 : 무한한 빛의 결계
0,버퍼주유소,,,,,,,,,,,,,
0,븝퍼코박죽,근원을 삼킨 빗자루,블루 베릴 아머,주체할 수 없는 낡은 규칙,숲속의 마녀 하의,내딛는 용기,엔트 정령의 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,블루 베릴 젬스톤,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,Dan_Dal,,,,,,,,,,,,,
0,트러블슈터,,,,,,,,,,,,,
0,달빛으로버프,,,,,,,,,,,,,
0,본fish,결전의 도 - 소울브링어,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잿빛의 묘상석,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,실루엣리핌,,,,,,,,,,,,,
0,블레핑크,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,검은 별,파워 네비게이트 팩,고통의 상처,용살자의 증표 - 용골 뿔피리,거짓 속의 거짓,용살자의 증표 - 용린 귀걸이,
0,소환사화련,근원을 삼킨 스태프,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,생명이 담긴 가죽 토시,서드 스페이드 - 데스,드러나는 흐릿한 지식,거짓 속의 거짓,용살자의 증표 - 용린 귀걸이,금룡 : 무한한 빛의 결계
0,자수라~,결전의 도 - 아수라,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,생명이 담긴 잔,자연에 녹아드는 이슬,인력의 법칙,금룡 : 무한한 빛의 결계
0,공도임당,,,,,,,,,,,,,
0,아슈_수,,,,,,,,,,,,,
0,불꽃루비,결전의 차크라 웨펀 - 쿠노이치,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,죽이고싶다,,,,,,,,,,,,,
0,유카테☆,,,,,,,,,,,,,
0,BuChimGae,,,,,,,,,,,,,
0,상큼상큼해,,,,,,,,,,,,,
0,무기쓰고싶다,결전의 클로 - 스트리트파이터(남),리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,어썰트섯커,,,,,,,,,,,,,
0,궁속,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,내사랑수양,,,,,,,,,,,,,
0,귀검기사넷,,,,,,,,,,,,,
0,두목개복치,광폭화된 전의의 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,생명이 담긴 잔,언비튼 메달,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,샤디아,,,,,,,,,,,,,
0,에비히카히트,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,Siracusa,,,,,,,,,,,,,
0,KOR흥민이팬,,,,,,,,,,,,,
0,옵티♥에반,,,,,,,,,,,,,
0,타카라지만,,,,,,,,,,,,,
0,해로우SRP,,,,,,,,,,,,,
0,홍학딱,,,,,,,,,,,,,
0,김치군고구마,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잿빛의 묘상석,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,끼룩온라인,,,,,,,,,,,,,
0,푸른고리문어,,,,,,,,,,,,,
0,규망치,,,,,,,,,,,,,
0,복면달호,,,,,,,,,,,,,
0,유라구슬,,,,,,,,,,,,,
0,HyeonK,,,,,,,,,,,,,
0,눈똥이,,,,,,,,,,,,,
0,인천강건희,,,,,,,,,,,,,
0,RX45,결전의 리볼버 - 레인저(여),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,죽음을 부르는 관,미지의 황금비석,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,BelitaRose,,,,,,,,,,,,,
0,gtx960,근원을 삼킨 봉,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,자연에 녹아드는 이슬,용살자의 증표 - 용린 귀걸이,진룡 : 무거운 철의 투지
0,방주검신,,,,,,,,,,,,,
0,L,,,,,,,,,,,,,
0,카랑코랑키랑,,,,,,,,,,,,,
0,인생헤카,결전의 빗자루 - 인챈트리스,고귀한 신의,주체할 수 없는 낡은 규칙,숲속의 마녀 하의,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,골렘의 핵 팔찌,어댑터블 투톤 링,숲속의 마녀 바구니,자연에 녹아드는 이슬,시각의 관점,
0,마제소마사자,,,,,,,,,,,,,
0,"의미없ㅇ,ㅁ",결전의 빗자루 - 인챈트리스,얼티밋 제너레이터,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,자연에 녹아드는 이슬,숲속의 마녀 귀걸이,
0,JTWYA,결전의 도 - 소울브링어,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,
0,비버버퍼사호,,,,,,,,,,,,,
0,곽철배다,,,,,,,,,,,,,
0,보마귀,근원을 삼킨 리볼버,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,언비튼 메달,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,격가일껄,,,,,,,,,,,,,
0,검만든요원,근원을 삼킨 소태도,천지를 흔드는 석갑,끝을 바라보는 시선,혼돈을 두른 장막,엑셀러레이터,블루 베릴 벨트,푸른 자연의 씨앗,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,블루 베릴 젬스톤,숲속의 마녀 귀걸이,
0,광검마정음,,,,,,,,,,,,,
0,쥬보리-,결전의 대검 - 데몬슬레이어,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,완성형 동력 제어장치,폭풍을 삼킨 에너지,
0,신의소원,결전의 십자가 - 크루세이더(여),고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,
0,러브유키,,,,,,,,,,,,,
0,이쪽이다.,근원을 삼킨 광검,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,아토믹 코어 네클레스,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,수라시대,,,,,,,,,,,,,
0,매콤떡꼬치,,,,,,,,,,,,,
0,구리구리33,근원을 삼킨 도,쉐도우블랙 슈트,끝을 바라보는 시선,굳건한 믿음,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,들이치는 희미한 탄식,
0,Optimizer,근원을 삼킨 광검,엔트 정령의 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,근원을 삼킨 광검,흑룡 : 끝없는 암흑의 굴레
0,여자신님,,,,,,,,,,,,,
0,一擊必殺正拳,근원을 삼킨 권투글러브,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,king악어,근원을 삼킨 자동권총,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,금룡 : 무한한 빛의 결계
0,거근버퍼준식,,,,,,,,,,,,,
0,풍운뇌절,근원을 삼킨 토템,탐험가의 노련한 코트,천재 기술자의 보호 마스크,침식되는 이성,과거를 뒤로 한 전진,별을 담는 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,블루 베릴 젬스톤,타락한 영혼,
0,아르밍♪,,,,,,,,,,,,,
0,콜록켈레콕,결전의 자동권총 - 메카닉(여),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,용살자의 증표 - 용심 가공석,폭발형 : 소형 전술 플레어,
0,여캐충,,,,,,,,,,,,,
0,루젤드1,근원을 삼킨 자동권총,엔트 정령의 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,파괴된 생명,잊혀진 기록,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,z-bz,,,,,,,,,,,,,
0,장싸판개,,,,,,,,,,,,,
0,콩티넬,,,,,,,,,,,,,
0,쿠어억퇴,,,,,,,,,,,,,
0,정춘추,,,,,,,,,,,,,
0,Zerkala_,,,,,,,,,,,,,
0,봄하얀,,,,,,,,,,,,,
0,ㅂㅁㅂㅁㅉ,결전의 창 - 배틀메이지,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잿빛의 묘상석,아크로매틱 룸버스,
0,하월린,,,,,,,,,,,,,
0,쥰율,결전의 도 - 소울브링어,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,단죄하러왔다,,,,,,,,,,,,,
0,시아하,근원을 삼킨 자동권총,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,나름강캐,,,,,,,,,,,,,
0,진귀한검성,,,,,,,,,,,,,
0,complexion7,결전의 대검 - 데몬슬레이어,블루 베릴 아머,빛을 잃은 진실,깨지지 않는 빛바랜 신념,소망을 향한 움직임,파괴된 신념,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,블루 베릴 퍼퓸,평화를 위한 투쟁,저주받은 굴레,진룡 : 무거운 철의 투지
0,니가넨을알간,,,,,,,,,,,,,
0,죄송잘몰라요,,,,,,,,,,,,,
0,쥬쥬트리스★,결전의 빗자루 - 인챈트리스,격동하는 마음,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,엑셀러레이터,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,포인트 레이더 암릿,어댑터블 투톤 링,굴착 강화 파츠,거짓 속의 거짓,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,진(眞)디어,근원을 삼킨 대검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,공허의카이사,,,,,,,,,,,,,
0,우유맛앵두,,,,,,,,,,,,,
0,탄약왕아버님,,,,,,,,,,,,,
0,애정퀸,근원을 삼킨 둔기,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,감돌고기,,,,,,,,,,,,,
0,솬사쥬,결전의 스태프 - 소환사,탐험가의 노련한 코트,빛을 잃은 진실,깨지지 않는 빛바랜 신념,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,디젯 퓨즈 초크,흑화의 구속 팔찌,핏빛의 결정 반지,옵티컬 컴뱃 글래스,평화를 위한 투쟁,폭발형 : 소형 전술 플레어,
0,개발.,,,,,,,,,,,,,
0,JKNM,근원을 삼킨 소검,탐험가의 노련한 코트,빛을 잃은 진실,로보티카 컴뱃 팬츠,사이버틱 스피드 부츠,익스펜션 서플라이 벨트,임펄스 트리거,흑화의 구속 팔찌,이동하는 요새,옵티컬 컴뱃 글래스,평화를 위한 투쟁,아크로매틱 룸버스,천계 연합군 : 밝게 빛나는 희망
0,청하명검,,,,,,,,,,,,,
0,티아루가,,,,,,,,,,,,,
0,Pa카린,,,,,,,,,,,,,
0,마르티네스,근원을 삼킨 투창,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,셀그퀸,,,,,,,,,,,,,
0,윤지화,,,,,,,,,,,,,
0,인하냥,,,,,,,,,,,,,
0,절망방송블,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,폭룡왕의 지배 - 무력,어댑터블 투톤 링,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,싸디오마네,,,,,,,,,,,,,
0,철접,근원을 삼킨 권투글러브,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
